"","CD_GEOCMU","NM_MUNICIP","1","2","order","COD_MUN_TSE","UF","pair","two_states"
"11949","3506359","BERTIOGA",-46.0301059168755,-23.7596552452151,2,61280,"SP",1846,FALSE
"31838","3518305","GUARAREMA",-46.0585618818574,-23.4275701024496,3,64670,"SP",1846,FALSE
"41814","3530607","MOGI DAS CRUZES",-46.186071900928,-23.569578186421,4,67130,"SP",1846,FALSE
"51700","3545001","SALESÓPOLIS",-45.8425872560469,-23.5801963233736,5,70017,"SP",1846,FALSE
"31839","3506706","BOA ESPERANÇA DO SUL",-48.4635919915676,-21.9350115689432,1,62332,"SP",1847,FALSE
"11950","3503208","ARARAQUARA",-48.181322488529,-21.7916496981445,2,61638,"SP",1847,FALSE
"21850","3505203","BARIRI",-48.7188376255691,-22.0668066910084,3,62030,"SP",1847,FALSE
"41815","3506805","BOCAINA",-48.5290508784256,-22.1054303107484,4,62359,"SP",1847,FALSE
"51701","3514304","DOURADO",-48.3335254975797,-22.1172936726001,5,63878,"SP",1847,FALSE
"61382","3516853","GAVIÃO PEIXOTO",-48.4479303924656,-21.7916036792803,6,62308,"SP",1847,FALSE
"7973","3519600","IBITINGA",-48.8478247002498,-21.7929413000235,7,64939,"SP",1847,FALSE
"8585","3522000","ITAJU",-48.7939533969457,-21.9516193580224,8,65412,"SP",1847,FALSE
"9334","3532900","NOVA EUROPA",-48.5496712390404,-21.7743357539873,9,67598,"SP",1847,FALSE
"10174","3542909","RIBEIRÃO BONITO",-48.1853293502997,-22.0601156345833,10,69590,"SP",1847,FALSE
"11951","3554755","TRABIJU",-48.3451509133588,-22.0322916018142,11,62448,"SP",1847,FALSE
"31840","3506805","BOCAINA",-48.5290508784256,-22.1054303107484,1,62359,"SP",1848,FALSE
"11952","3505203","BARIRI",-48.7188376255691,-22.0668066910084,2,62030,"SP",1848,FALSE
"21851","3506706","BOA ESPERANÇA DO SUL",-48.4635919915676,-21.9350115689432,3,62332,"SP",1848,FALSE
"41816","3514304","DOURADO",-48.3335254975797,-22.1172936726001,4,63878,"SP",1848,FALSE
"51702","3525300","JAÚ",-48.5560346742509,-22.2960699784168,5,66079,"SP",1848,FALSE
"31841","3506904","BOFETE",-48.285871475919,-23.1289696472848,1,62375,"SP",1849,FALSE
"11953","3502200","ANGATUBA",-48.4593341666505,-23.4368418749641,2,61433,"SP",1849,FALSE
"21852","3502309","ANHEMBI",-48.1747311170166,-22.800067362836,3,61450,"SP",1849,FALSE
"41817","3507506","BOTUCATU",-48.4683219270125,-22.8634421941238,4,62499,"SP",1849,FALSE
"51703","3512308","CONCHAS",-48.0471039230949,-22.9656330507374,5,63479,"SP",1849,FALSE
"61383","3518503","GUAREÍ",-48.2191186614661,-23.370486794662,6,64718,"SP",1849,FALSE
"7974","3523503","ITATINGA",-48.6293744877922,-23.1536522746693,7,65714,"SP",1849,FALSE
"8586","3536109","PARDINHO",-48.4017904815481,-23.1022095921958,8,68233,"SP",1849,FALSE
"9335","3540507","PORANGABA",-48.1173539134224,-23.1738559047708,9,69116,"SP",1849,FALSE
"10175","3554656","TORRE DE PEDRA",-48.2126818609216,-23.2500866626896,10,62049,"SP",1849,FALSE
"11954","3507001","BOITUVA",-47.6749570964926,-23.2875852208478,1,62391,"SP",1850,FALSE
"21853","3511508","CERQUILHO",-47.7571332926783,-23.187123398299,2,63312,"SP",1850,FALSE
"31842","3521002","IPERÓ",-47.6291058727197,-23.4044814675747,3,65218,"SP",1850,FALSE
"41818","3540606","PORTO FELIZ",-47.516914206867,-23.2303315406195,4,69132,"SP",1850,FALSE
"51704","3554003","TATUÍ",-47.8695137870119,-23.3620788800202,5,71811,"SP",1850,FALSE
"61384","3554508","TIETÊ",-47.7076527471338,-23.0494362370698,6,71919,"SP",1850,FALSE
"21854","3507100","BOM JESUS DOS PERDÕES",-46.4789788656525,-23.172519991824,1,62413,"SP",1851,FALSE
"11955","3504107","ATIBAIA",-46.5867874131679,-23.1232619957337,2,61816,"SP",1851,FALSE
"31843","3532405","NAZARÉ PAULISTA",-46.3664931812976,-23.1914265609352,3,67490,"SP",1851,FALSE
"41819","3538600","PIRACAIA",-46.3022571396798,-23.0468718689906,4,68730,"SP",1851,FALSE
"31844","3507159","BOM SUCESSO DE ITARARÉ",-49.1645795328392,-24.3159361198964,1,61786,"SP",1852,TRUE
"11956","3502705","APIAÍ",-48.8173573109503,-24.4214703352417,2,61530,"SP",1852,TRUE
"21855","3505351","BARRA DO CHAPÉU",-49.0852797777172,-24.4437766084188,3,61360,"SP",1852,TRUE
"41820","3523206","ITARARÉ",-49.303548265077,-24.0805145791775,4,65650,"SP",1852,TRUE
"51705","3532827","NOVA CAMPINA",-48.972913346297,-24.1906221232995,5,61980,"SP",1852,TRUE
"61385","4126306","SENGÉS",-49.4565212008532,-24.2487440847507,6,79014,"PR",1852,TRUE
"11957","3507209","BORÁ",-50.5021270572437,-22.2442169960859,1,62430,"SP",1853,FALSE
"21856","3527900","LUTÉCIA",-50.3854753611145,-22.3252827645374,2,66591,"SP",1853,FALSE
"31845","3535507","PARAGUAÇU PAULISTA",-50.6265844798808,-22.4590990521969,3,68110,"SP",1853,FALSE
"41821","3541703","QUATÁ",-50.6452851874517,-22.2059353553629,4,69353,"SP",1853,FALSE
"51706","3542008","QUINTANA",-50.3692753515171,-22.1001950219008,5,69418,"SP",1853,FALSE
"21857","3507308","BORACÉIA",-48.7883311834178,-22.170147345508,1,62456,"SP",1854,FALSE
"11958","3505203","BARIRI",-48.7188376255691,-22.0668066910084,2,62030,"SP",1854,FALSE
"31846","3522901","ITAPUÍ",-48.7014497262341,-22.2508251136462,3,65595,"SP",1854,FALSE
"41822","3536703","PEDERNEIRAS",-48.861107900453,-22.3011121409057,4,68357,"SP",1854,FALSE
"11959","3507407","BORBOREMA",-49.0719911272695,-21.6107769669465,1,62472,"SP",1855,FALSE
"21858","3519105","IACANGA",-49.0396311159258,-21.8909079354307,2,64831,"SP",1855,FALSE
"31847","3519600","IBITINGA",-48.8478247002498,-21.7929413000235,3,64939,"SP",1855,FALSE
"41823","3521903","ITAJOBI",-49.0537136323907,-21.3555422993151,4,65390,"SP",1855,FALSE
"51707","3522703","ITÁPOLIS",-48.8154739986336,-21.5481041185336,5,65552,"SP",1855,FALSE
"61386","3533502","NOVO HORIZONTE",-49.2837969001441,-21.4691691146529,6,67717,"SP",1855,FALSE
"7975","3538907","PIRAJUÍ",-49.4136132519094,-21.957593365718,7,68799,"SP",1855,FALSE
"8587","3542503","REGINÓPOLIS",-49.1804605174079,-21.8831604047073,8,69515,"SP",1855,FALSE
"31848","3507456","BOREBI",-48.9923197797861,-22.6806674929825,1,61026,"SP",1856,FALSE
"11960","3500709","AGUDOS",-49.1087675446254,-22.571934207246,2,61131,"SP",1856,FALSE
"21859","3504503","AVARÉ",-48.8940149309522,-23.0751900752657,3,61891,"SP",1856,FALSE
"41824","3519253","IARAS",-49.1068360199852,-22.8191399558862,4,61085,"SP",1856,FALSE
"51708","3526803","LENÇÓIS PAULISTA",-48.8250341464567,-22.6761107046419,5,66370,"SP",1856,FALSE
"41825","3507506","BOTUCATU",-48.4683219270125,-22.8634421941238,1,62499,"SP",1857,FALSE
